date,store_id,product_id,sales
2023-02-07,1,9,225.14
2023-02-08,1,9,264.76
2023-02-09,1,9,235.13
2023-02-10,1,9,199.87
2023-02-11,1,9,291.61
2023-02-12,1,9,314.54
2023-02-13,1,9,271.74
2023-02-14,1,9,232.68
2023-02-15,1,9,196.01
2023-02-16,1,9,241.65
2023-02-17,1,9,243.86
2023-02-18,1,9,320.62
2023-02-19,1,9,355.22
2023-02-20,1,9,277.01
2023-02-21,1,9,219.02
2023-02-22,1,9,218.39
2023-02-23,1,9,203.22
2023-02-24,1,9,266.22
2023-02-25,1,9,381.6
2023-02-26,1,9,298.87
2023-02-27,1,9,232.73
2023-02-28,1,9,294.81
2023-03-01,1,9,266.09
2023-03-02,1,9,263.71
2023-03-03,1,9,203.44
2023-03-04,1,9,355.02
2023-03-05,1,9,277.5
2023-03-06,1,9,205.98
2023-03-07,1,9,235.46
2023-03-08,1,9,226.71
2023-03-09,1,9,240.46
2023-03-10,1,9,195.1
2023-03-11,1,9,370.36
2023-03-12,1,9,378.83
2023-03-13,1,9,176.56
2023-03-14,1,9,286.23
2023-03-15,1,9,219.4
2023-03-16,1,9,282.07
2023-03-17,1,9,247.55
2023-03-18,1,9,326.78
2023-03-19,1,9,316.56
2023-03-20,1,9,296.21
2023-03-21,1,9,204.17
2023-03-22,1,9,273.87
2023-03-23,1,9,292.65
2023-03-24,1,9,278.34
2023-03-25,1,9,440.97
2023-03-26,1,9,301.22
2023-03-27,1,9,288.02
2023-03-28,1,9,248.02
2023-03-29,1,9,298.86
2023-03-30,1,9,252.08
2023-03-31,1,9,237.85
2023-04-01,1,9,384.13
2023-04-02,1,9,297.72
2023-04-03,1,9,194.99
2023-04-04,1,9,228.39
2023-04-05,1,9,270.76
2023-04-06,1,9,299.7
2023-04-07,1,9,252.23
2023-04-08,1,9,386.56
2023-04-09,1,9,257.17
2023-04-10,1,9,232.08
2023-04-11,1,9,238.01
2023-04-12,1,9,244.67
2023-04-13,1,9,252.26
2023-04-14,1,9,275.12
2023-04-15,1,9,302.65
2023-04-16,1,9,331.28
2023-04-17,1,9,248.1
2023-04-18,1,9,215.25
2023-04-19,1,9,245.87
2023-04-20,1,9,244.91
2023-04-21,1,9,244.27
2023-04-22,1,9,327.39
2023-04-23,1,9,329.76
2023-04-24,1,9,234.71
2023-04-25,1,9,299.1
2023-04-26,1,9,207.24
2023-04-27,1,9,224.3
2023-04-28,1,9,356.6
2023-04-29,1,9,276.41
2023-04-30,1,9,261.08
2023-05-01,1,9,262.49
2023-05-02,1,9,162.88
2023-05-03,1,9,228.4
2023-05-04,1,9,313.17
2023-05-05,1,9,182.13
2023-05-06,1,9,216.72
2023-05-07,1,9,239.21
2023-05-08,1,9,269.56
2023-05-09,1,9,277.82
2023-05-10,1,9,219.58
2023-05-11,1,9,262.42
2023-05-12,1,9,287.86
2023-05-13,1,9,392.92
2023-05-14,1,9,298.6
2023-05-15,1,9,156.27
2023-05-16,1,9,209.42
2023-05-17,1,9,223.68
2023-05-18,1,9,229.86
2023-05-19,1,9,232.56
2023-05-20,1,9,363.55
2023-05-21,1,9,371.06
2023-05-22,1,9,233.61
2023-05-23,1,9,279.48
2023-05-24,1,9,252.98
2023-05-25,1,9,242.58
2023-05-26,1,9,273.11
2023-05-27,1,9,316.14
2023-05-28,1,9,409.56
2023-05-29,1,9,188.92
2023-05-30,1,9,222.43
2023-05-31,1,9,236.64
2023-06-01,1,9,233.89
2023-06-02,1,9,261.34
2023-06-03,1,9,284.59
2023-06-04,1,9,224.85
2023-06-05,1,9,247.81
2023-06-06,1,9,245.08
2023-06-07,1,9,156.13
2023-06-08,1,9,220.32
2023-06-09,1,9,167.97
2023-06-10,1,9,258.34
2023-06-11,1,9,248.26
2023-06-12,1,9,247.85
2023-06-13,1,9,225.04
2023-06-14,1,9,178.63
2023-06-15,1,9,250.69
2023-06-16,1,9,173.94
2023-06-17,1,9,302.54
2023-06-18,1,9,253.24
2023-06-19,1,9,209.86
2023-06-20,1,9,238.99
2023-06-21,1,9,239.71
2023-06-22,1,9,267.08
2023-06-23,1,9,219.87
2023-06-24,1,9,302.9
2023-06-25,1,9,270.75
2023-06-26,1,9,229.14
2023-06-27,1,9,237.91
2023-06-28,1,9,220.04
2023-06-29,1,9,163.02
2023-06-30,1,9,234.75
2023-07-01,1,9,276.13
2023-07-02,1,9,235.25
2023-07-03,1,9,162.8
2023-07-04,1,9,246.46
2023-07-05,1,9,216.8
2023-07-06,1,9,195.1
2023-07-07,1,9,167.69
2023-07-08,1,9,230.58
2023-07-09,1,9,314.59
2023-07-10,1,9,206.75
2023-07-11,1,9,185.96
2023-07-12,1,9,218.33
2023-07-13,1,9,178.16
2023-07-14,1,9,248.81
2023-07-15,1,9,317.79
2023-07-16,1,9,245.85
2023-07-17,1,9,184.29
2023-07-18,1,9,123.65
2023-07-19,1,9,158.46
2023-07-20,1,9,162.91
2023-07-21,1,9,208.14
2023-07-22,1,9,252.38
2023-07-23,1,9,211.95
2023-07-24,1,9,195.77
2023-07-25,1,9,220.02
2023-07-26,1,9,220.86
2023-07-27,1,9,146.43
2023-07-28,1,9,200.97
2023-07-29,1,9,211.24
2023-07-30,1,9,302.8
2023-07-31,1,9,229.45
2023-08-01,1,9,163.3
2023-08-02,1,9,167.14
2023-08-03,1,9,175.89
2023-08-04,1,9,125.19
2023-08-05,1,9,258.36
2023-08-06,1,9,236.05
2023-08-07,1,9,217.01
2023-08-08,1,9,158.33
2023-08-09,1,9,172.07
2023-08-10,1,9,146.91
2023-08-11,1,9,161.31
2023-08-12,1,9,203.25
2023-08-13,1,9,284.14
2023-08-14,1,9,170.35
2023-08-15,1,9,193.95
2023-08-16,1,9,179.64
2023-08-17,1,9,154.34
2023-08-18,1,9,185.94
2023-08-19,1,9,270.44
2023-08-20,1,9,203.31
2023-08-21,1,9,214.31
2023-08-22,1,9,166.86
2023-08-23,1,9,177.49
2023-08-24,1,9,206.72
2023-08-25,1,9,172.53
2023-08-26,1,9,250.63
2023-08-27,1,9,237.61
2023-08-28,1,9,195.68
2023-08-29,1,9,123.48
2023-08-30,1,9,139.45
2023-08-31,1,9,210.08
2023-09-01,1,9,215.17
2023-09-02,1,9,209.13
2023-09-03,1,9,233.49
2023-09-04,1,9,194.79
2023-09-05,1,9,206.07
2023-09-06,1,9,129.97
2023-09-07,1,9,162.05
2023-09-08,1,9,177.68
2023-09-09,1,9,268.92
2023-09-10,1,9,334.63
2023-09-11,1,9,180.95
2023-09-12,1,9,147.91
2023-09-13,1,9,198.91
2023-09-14,1,9,224.9
2023-09-15,1,9,190.86
2023-09-16,1,9,211.09
2023-09-17,1,9,279.59
2023-09-18,1,9,206.89
2023-09-19,1,9,159.3
2023-09-20,1,9,199.18
2023-09-21,1,9,216.71
2023-09-22,1,9,222.07
2023-09-23,1,9,242.92
2023-09-24,1,9,232.33
2023-09-25,1,9,223.76
2023-09-26,1,9,154.77
2023-09-27,1,9,201.66
2023-09-28,1,9,150.42
2023-09-29,1,9,219.71
2023-09-30,1,9,236.88
2023-10-01,1,9,303.32
2023-10-02,1,9,210.6
2023-10-03,1,9,160.25
2023-10-04,1,9,238.35
2023-10-05,1,9,242.23
2023-10-06,1,9,222.64
2023-10-07,1,9,226.55
2023-10-08,1,9,244.17
2023-10-09,1,9,201.28
2023-10-10,1,9,176.3
2023-10-11,1,9,247.29
2023-10-12,1,9,201.61
2023-10-13,1,9,117.39
2023-10-14,1,9,269.93
2023-10-15,1,9,243.59
2023-10-16,1,9,195.6
2023-10-17,1,9,186.99
2023-10-18,1,9,222.03
2023-10-19,1,9,231.46
2023-10-20,1,9,206.72
2023-10-21,1,9,244.81
2023-10-22,1,9,256.5
2023-10-23,1,9,199.24
2023-10-24,1,9,174.85
2023-10-25,1,9,216.17
2023-10-26,1,9,212.75
2023-10-27,1,9,245.15
2023-10-28,1,9,307.81
2023-10-29,1,9,232.53
2023-10-30,1,9,224.04
2023-10-31,1,9,171.14
2023-11-01,1,9,240.11
2023-11-02,1,9,200.69
2023-11-03,1,9,184.27
2023-11-04,1,9,295.05
2023-11-05,1,9,169.66
2023-11-06,1,9,160.79
2023-11-07,1,9,212.39
2023-11-08,1,9,221.03
2023-11-09,1,9,206.36
2023-11-10,1,9,166.8
2023-11-11,1,9,249.45
2023-11-12,1,9,301.2
2023-11-13,1,9,238.09
2023-11-14,1,9,218.58
2023-11-15,1,9,257.29
2023-11-16,1,9,232.45
2023-11-17,1,9,194.89
2023-11-18,1,9,273.51
2023-11-19,1,9,225.57
2023-11-20,1,9,216.33
2023-11-21,1,9,256.73
2023-11-22,1,9,242.78
2023-11-23,1,9,266.61
2023-11-24,1,9,210.4
2023-11-25,1,9,344.6
2023-11-26,1,9,278.56
2023-11-27,1,9,269.54
2023-11-28,1,9,220.21
2023-11-29,1,9,244.52
2023-11-30,1,9,270.14
2023-12-01,1,9,238.78
2023-12-02,1,9,330.36
2023-12-03,1,9,381.95
2023-12-04,1,9,241.44
2023-12-05,1,9,197.66
2023-12-06,1,9,325.92
2023-12-07,1,9,229.4
2023-12-08,1,9,252.81
2023-12-09,1,9,376.89
2023-12-10,1,9,292.05
2023-12-11,1,9,209.97
2023-12-12,1,9,256.93
2023-12-13,1,9,181.05
2023-12-14,1,9,237.1
2023-12-15,1,9,257.06
2023-12-16,1,9,309.46
2023-12-17,1,9,247.99
2023-12-18,1,9,307.77
2023-12-19,1,9,252.38
2023-12-20,1,9,302.05
2023-12-21,1,9,239.11
2023-12-22,1,9,216.09
2023-12-23,1,9,336.91
2023-12-24,1,9,313.53
2023-12-25,1,9,205.33
2023-12-26,1,9,304.55
2023-12-27,1,9,226.38
2023-12-28,1,9,180.86
2023-12-29,1,9,299.77
2023-12-30,1,9,300.55
2023-12-31,1,9,295.68
2022-01-01,1,10,452.5
2022-01-02,1,10,251.48
2022-01-03,1,10,347.35
2022-01-04,1,10,275.46
2022-01-05,1,10,302.35
2022-01-06,1,10,356.15
2022-01-07,1,10,346.54
2022-01-08,1,10,422.09
2022-01-09,1,10,484.51
2022-01-10,1,10,242.65
2022-01-11,1,10,336.04
2022-01-12,1,10,287.68
2022-01-13,1,10,371.68
2022-01-14,1,10,360.72
2022-01-15,1,10,471.71
2022-01-16,1,10,531.09
2022-01-17,1,10,383.4
2022-01-18,1,10,320.55
2022-01-19,1,10,328.57
2022-01-20,1,10,358.6
2022-01-21,1,10,336.0
2022-01-22,1,10,473.8
2022-01-23,1,10,285.41
2022-01-24,1,10,423.41
2022-01-25,1,10,333.59
2022-01-26,1,10,250.36
2022-01-27,1,10,285.81
2022-01-28,1,10,225.64
2022-01-29,1,10,360.86
2022-01-30,1,10,422.62
2022-01-31,1,10,408.05
2022-02-01,1,10,376.84
2022-02-02,1,10,367.73
2022-02-03,1,10,295.11
2022-02-04,1,10,311.98
2022-02-05,1,10,411.35
2022-02-06,1,10,414.59
2022-02-07,1,10,338.21
2022-02-08,1,10,342.59
2022-02-09,1,10,339.53
2022-02-10,1,10,322.01
2022-02-11,1,10,365.68
2022-02-12,1,10,444.39
2022-02-13,1,10,355.11
2022-02-14,1,10,361.3
2022-02-15,1,10,353.49
2022-02-16,1,10,274.81
2022-02-17,1,10,328.51
2022-02-18,1,10,393.14
2022-02-19,1,10,389.48
2022-02-20,1,10,382.4
2022-02-21,1,10,344.23
2022-02-22,1,10,396.05
2022-02-23,1,10,461.0
2022-02-24,1,10,398.76
2022-02-25,1,10,422.34
2022-02-26,1,10,497.24
2022-02-27,1,10,424.48
2022-02-28,1,10,399.88
2022-03-01,1,10,368.15
2022-03-02,1,10,394.41
2022-03-03,1,10,320.62
2022-03-04,1,10,400.17
2022-03-05,1,10,477.86
2022-03-06,1,10,504.01
2022-03-07,1,10,370.27
2022-03-08,1,10,359.8
2022-03-09,1,10,403.08
2022-03-10,1,10,353.2
2022-03-11,1,10,286.75
2022-03-12,1,10,352.16
2022-03-13,1,10,503.88
2022-03-14,1,10,352.19
2022-03-15,1,10,279.87
2022-03-16,1,10,384.27
2022-03-17,1,10,373.25
2022-03-18,1,10,350.53
2022-03-19,1,10,511.32
2022-03-20,1,10,590.88
2022-03-21,1,10,453.2
2022-03-22,1,10,388.54
2022-03-23,1,10,375.85
2022-03-24,1,10,390.06
2022-03-25,1,10,399.07
2022-03-26,1,10,476.3
2022-03-27,1,10,509.73
2022-03-28,1,10,292.17
2022-03-29,1,10,387.47
2022-03-30,1,10,410.56
2022-03-31,1,10,355.33
2022-04-01,1,10,369.91
2022-04-02,1,10,406.91
2022-04-03,1,10,397.1
2022-04-04,1,10,388.22
2022-04-05,1,10,335.44
2022-04-06,1,10,276.53
2022-04-07,1,10,314.42
2022-04-08,1,10,322.95
2022-04-09,1,10,548.55
2022-04-10,1,10,505.12
2022-04-11,1,10,329.22
2022-04-12,1,10,345.65
2022-04-13,1,10,454.09
2022-04-14,1,10,433.09
2022-04-15,1,10,316.36
2022-04-16,1,10,580.91
2022-04-17,1,10,489.05
2022-04-18,1,10,426.86
2022-04-19,1,10,372.14
2022-04-20,1,10,449.75
2022-04-21,1,10,315.7
2022-04-22,1,10,367.86
2022-04-23,1,10,588.54
2022-04-24,1,10,319.38
2022-04-25,1,10,380.9
2022-04-26,1,10,361.23
2022-04-27,1,10,423.7
2022-04-28,1,10,446.3
2022-04-29,1,10,427.09
2022-04-30,1,10,518.96
2022-05-01,1,10,472.88
2022-05-02,1,10,343.27
2022-05-03,1,10,373.61
2022-05-04,1,10,441.9
2022-05-05,1,10,317.64
2022-05-06,1,10,341.27
2022-05-07,1,10,467.19
2022-05-08,1,10,543.97
2022-05-09,1,10,376.33
2022-05-10,1,10,418.23
2022-05-11,1,10,421.37
2022-05-12,1,10,397.53
2022-05-13,1,10,307.11
2022-05-14,1,10,593.95
2022-05-15,1,10,576.72
2022-05-16,1,10,369.89
2022-05-17,1,10,290.71
2022-05-18,1,10,281.13
2022-05-19,1,10,381.38
2022-05-20,1,10,328.98
2022-05-21,1,10,355.19
2022-05-22,1,10,365.4
2022-05-23,1,10,342.67
2022-05-24,1,10,379.77
2022-05-25,1,10,447.17
2022-05-26,1,10,396.47
2022-05-27,1,10,348.78
2022-05-28,1,10,508.79
2022-05-29,1,10,502.77
2022-05-30,1,10,412.06
2022-05-31,1,10,369.02
2022-06-01,1,10,390.29
2022-06-02,1,10,379.89
2022-06-03,1,10,342.57
2022-06-04,1,10,432.39
2022-06-05,1,10,501.44
2022-06-06,1,10,302.94
2022-06-07,1,10,262.81
2022-06-08,1,10,262.75
2022-06-09,1,10,299.5
2022-06-10,1,10,374.11
2022-06-11,1,10,414.84
2022-06-12,1,10,456.92
2022-06-13,1,10,315.95
2022-06-14,1,10,316.63
2022-06-15,1,10,289.3
2022-06-16,1,10,337.47
2022-06-17,1,10,333.48
2022-06-18,1,10,473.19
2022-06-19,1,10,465.23
2022-06-20,1,10,333.21
2022-06-21,1,10,266.02
2022-06-22,1,10,399.18
2022-06-23,1,10,339.85
2022-06-24,1,10,348.65
2022-06-25,1,10,555.89
2022-06-26,1,10,509.78
2022-06-27,1,10,368.55
2022-06-28,1,10,345.59
2022-06-29,1,10,345.4
2022-06-30,1,10,358.77
2022-07-01,1,10,330.97
2022-07-02,1,10,510.04
2022-07-03,1,10,556.89
2022-07-04,1,10,326.34
2022-07-05,1,10,211.89
2022-07-06,1,10,268.53
2022-07-07,1,10,398.7
2022-07-08,1,10,347.6
2022-07-09,1,10,434.35
2022-07-10,1,10,398.37
2022-07-11,1,10,258.47
2022-07-12,1,10,394.07
2022-07-13,1,10,276.19
2022-07-14,1,10,349.86
2022-07-15,1,10,254.05
2022-07-16,1,10,397.39
2022-07-17,1,10,472.22
2022-07-18,1,10,304.57
2022-07-19,1,10,299.18
2022-07-20,1,10,317.45
2022-07-21,1,10,253.64
2022-07-22,1,10,244.89
2022-07-23,1,10,457.32
2022-07-24,1,10,387.22
2022-07-25,1,10,352.0
2022-07-26,1,10,371.96
2022-07-27,1,10,376.11
2022-07-28,1,10,241.48
2022-07-29,1,10,285.9
2022-07-30,1,10,448.97
2022-07-31,1,10,450.3
2022-08-01,1,10,393.31
2022-08-02,1,10,254.25
2022-08-03,1,10,346.18
2022-08-04,1,10,311.27
2022-08-05,1,10,222.46
2022-08-06,1,10,352.34
2022-08-07,1,10,399.32
2022-08-08,1,10,220.16
2022-08-09,1,10,203.93
2022-08-10,1,10,217.99
2022-08-11,1,10,308.03
2022-08-12,1,10,275.17
2022-08-13,1,10,350.18
2022-08-14,1,10,352.46
2022-08-15,1,10,233.93
2022-08-16,1,10,277.34
2022-08-17,1,10,216.6
2022-08-18,1,10,351.33
2022-08-19,1,10,374.21
2022-08-20,1,10,252.82
2022-08-21,1,10,361.26
2022-08-22,1,10,281.04
2022-08-23,1,10,291.58
2022-08-24,1,10,344.68
2022-08-25,1,10,278.93
2022-08-26,1,10,296.17
2022-08-27,1,10,565.0
2022-08-28,1,10,384.29
2022-08-29,1,10,380.58
2022-08-30,1,10,323.79
2022-08-31,1,10,276.33
2022-09-01,1,10,260.28
2022-09-02,1,10,291.74
2022-09-03,1,10,315.78
2022-09-04,1,10,331.01
2022-09-05,1,10,274.19
2022-09-06,1,10,305.89
2022-09-07,1,10,373.55
2022-09-08,1,10,272.12
2022-09-09,1,10,314.04
2022-09-10,1,10,288.81
2022-09-11,1,10,443.25
2022-09-12,1,10,218.38
2022-09-13,1,10,329.93
2022-09-14,1,10,291.3
2022-09-15,1,10,289.77
2022-09-16,1,10,282.05
2022-09-17,1,10,309.26
2022-09-18,1,10,312.56
2022-09-19,1,10,333.2
2022-09-20,1,10,296.82
2022-09-21,1,10,282.84
2022-09-22,1,10,316.49
2022-09-23,1,10,301.5
2022-09-24,1,10,340.44
2022-09-25,1,10,529.45
2022-09-26,1,10,330.77
2022-09-27,1,10,303.61
2022-09-28,1,10,275.19
2022-09-29,1,10,341.05
2022-09-30,1,10,263.36
2022-10-01,1,10,349.04
2022-10-02,1,10,503.93
2022-10-03,1,10,310.79
2022-10-04,1,10,274.16
2022-10-05,1,10,310.11
2022-10-06,1,10,349.64
2022-10-07,1,10,339.26
2022-10-08,1,10,462.76
2022-10-09,1,10,328.33
2022-10-10,1,10,355.35
2022-10-11,1,10,302.95
2022-10-12,1,10,315.71
2022-10-13,1,10,368.36
2022-10-14,1,10,344.93
2022-10-15,1,10,427.34
2022-10-16,1,10,285.37
2022-10-17,1,10,310.63
2022-10-18,1,10,276.16
2022-10-19,1,10,346.66
2022-10-20,1,10,360.09
2022-10-21,1,10,299.52
2022-10-22,1,10,367.33
2022-10-23,1,10,503.84
2022-10-24,1,10,286.01
2022-10-25,1,10,258.31
2022-10-26,1,10,275.61
2022-10-27,1,10,288.95
2022-10-28,1,10,274.68
2022-10-29,1,10,462.42
2022-10-30,1,10,275.29
2022-10-31,1,10,274.3
2022-11-01,1,10,341.96
2022-11-02,1,10,355.55
2022-11-03,1,10,432.48
2022-11-04,1,10,425.22
2022-11-05,1,10,341.28
2022-11-06,1,10,320.82
2022-11-07,1,10,347.3
2022-11-08,1,10,311.3
2022-11-09,1,10,284.57
2022-11-10,1,10,347.63
2022-11-11,1,10,359.07
2022-11-12,1,10,394.7
2022-11-13,1,10,409.56
2022-11-14,1,10,308.09
2022-11-15,1,10,326.63
2022-11-16,1,10,376.67
2022-11-17,1,10,292.27
2022-11-18,1,10,315.38
2022-11-19,1,10,426.74
2022-11-20,1,10,453.8
2022-11-21,1,10,364.18
2022-11-22,1,10,457.17
2022-11-23,1,10,380.28
2022-11-24,1,10,381.82
2022-11-25,1,10,336.73
2022-11-26,1,10,389.25
2022-11-27,1,10,420.49
2022-11-28,1,10,314.09
2022-11-29,1,10,372.51
2022-11-30,1,10,264.87
2022-12-01,1,10,426.28
2022-12-02,1,10,384.89
2022-12-03,1,10,565.77
2022-12-04,1,10,454.69
2022-12-05,1,10,339.57
2022-12-06,1,10,368.99
2022-12-07,1,10,367.85
2022-12-08,1,10,441.14
2022-12-09,1,10,440.91
2022-12-10,1,10,658.78
2022-12-11,1,10,474.64
2022-12-12,1,10,196.52
2022-12-13,1,10,370.75
2022-12-14,1,10,408.98
2022-12-15,1,10,438.0
2022-12-16,1,10,413.92
2022-12-17,1,10,476.7
2022-12-18,1,10,647.95
2022-12-19,1,10,335.25
2022-12-20,1,10,380.71
2022-12-21,1,10,332.99
2022-12-22,1,10,398.82
2022-12-23,1,10,492.8
2022-12-24,1,10,506.77
2022-12-25,1,10,507.62
2022-12-26,1,10,297.37
2022-12-27,1,10,381.94
2022-12-28,1,10,468.34
2022-12-29,1,10,384.7
2022-12-30,1,10,380.93
2022-12-31,1,10,606.69
2023-01-01,1,10,545.9
2023-01-02,1,10,526.43
2023-01-03,1,10,356.26
2023-01-04,1,10,486.52
2023-01-05,1,10,551.07
2023-01-06,1,10,509.12
2023-01-07,1,10,414.2
2023-01-08,1,10,520.65
2023-01-09,1,10,427.14
2023-01-10,1,10,510.75
2023-01-11,1,10,355.21
2023-01-12,1,10,376.3
2023-01-13,1,10,337.49
2023-01-14,1,10,506.66
2023-01-15,1,10,470.07
2023-01-16,1,10,552.26
2023-01-17,1,10,402.52
2023-01-18,1,10,492.37
2023-01-19,1,10,447.66
2023-01-20,1,10,447.04
2023-01-21,1,10,529.67
2023-01-22,1,10,648.83
2023-01-23,1,10,458.11
2023-01-24,1,10,454.57
2023-01-25,1,10,408.48
2023-01-26,1,10,419.79
2023-01-27,1,10,488.7
2023-01-28,1,10,604.33
2023-01-29,1,10,595.42
2023-01-30,1,10,399.11
2023-01-31,1,10,581.65
2023-02-01,1,10,446.06
2023-02-02,1,10,478.8
2023-02-03,1,10,467.83
2023-02-04,1,10,809.78
2023-02-05,1,10,599.29
2023-02-06,1,10,454.7
2023-02-07,1,10,491.28
2023-02-08,1,10,432.8
2023-02-09,1,10,491.49
2023-02-10,1,10,655.83
2023-02-11,1,10,657.6
2023-02-12,1,10,654.63
2023-02-13,1,10,432.57
2023-02-14,1,10,609.49
2023-02-15,1,10,626.66
2023-02-16,1,10,547.94
2023-02-17,1,10,533.83
2023-02-18,1,10,610.17
2023-02-19,1,10,670.04
2023-02-20,1,10,426.15
2023-02-21,1,10,405.18
2023-02-22,1,10,379.03
2023-02-23,1,10,518.29
2023-02-24,1,10,387.55
2023-02-25,1,10,587.94
2023-02-26,1,10,630.18
2023-02-27,1,10,562.69
2023-02-28,1,10,447.45
2023-03-01,1,10,585.22
2023-03-02,1,10,572.53
2023-03-03,1,10,421.49
2023-03-04,1,10,763.33
2023-03-05,1,10,625.95
2023-03-06,1,10,465.58
2023-03-07,1,10,482.49
2023-03-08,1,10,503.68
2023-03-09,1,10,472.9
2023-03-10,1,10,441.09
2023-03-11,1,10,582.52
2023-03-12,1,10,670.65
2023-03-13,1,10,493.54
2023-03-14,1,10,546.09
2023-03-15,1,10,510.39
2023-03-16,1,10,512.62
2023-03-17,1,10,552.21
2023-03-18,1,10,800.12
2023-03-19,1,10,804.65
2023-03-20,1,10,610.35
2023-03-21,1,10,574.92
2023-03-22,1,10,668.06
2023-03-23,1,10,542.67
2023-03-24,1,10,534.46
2023-03-25,1,10,886.04
2023-03-26,1,10,392.12
2023-03-27,1,10,494.25
2023-03-28,1,10,606.99
2023-03-29,1,10,586.53
2023-03-30,1,10,708.62
2023-03-31,1,10,520.3
2023-04-01,1,10,609.16
2023-04-02,1,10,619.23
2023-04-03,1,10,525.58
2023-04-04,1,10,624.1
2023-04-05,1,10,625.47
2023-04-06,1,10,498.45
2023-04-07,1,10,522.11
2023-04-08,1,10,594.34
2023-04-09,1,10,605.0
2023-04-10,1,10,583.16
2023-04-11,1,10,625.62
2023-04-12,1,10,451.95
2023-04-13,1,10,523.5
2023-04-14,1,10,487.0
2023-04-15,1,10,742.71
2023-04-16,1,10,619.61
2023-04-17,1,10,360.11
2023-04-18,1,10,583.11
2023-04-19,1,10,484.07
2023-04-20,1,10,492.32
2023-04-21,1,10,541.02
2023-04-22,1,10,695.61
2023-04-23,1,10,706.32
2023-04-24,1,10,384.48
2023-04-25,1,10,551.71
2023-04-26,1,10,363.65
2023-04-27,1,10,568.77
2023-04-28,1,10,595.85
2023-04-29,1,10,527.52
2023-04-30,1,10,696.95
2023-05-01,1,10,555.4
2023-05-02,1,10,447.4
2023-05-03,1,10,528.53
2023-05-04,1,10,279.66
2023-05-05,1,10,559.86
2023-05-06,1,10,628.11
2023-05-07,1,10,601.52
2023-05-08,1,10,552.74
2023-05-09,1,10,606.98
2023-05-10,1,10,517.43
2023-05-11,1,10,599.07
2023-05-12,1,10,370.41
2023-05-13,1,10,690.99
2023-05-14,1,10,616.21
2023-05-15,1,10,426.69
2023-05-16,1,10,344.14
2023-05-17,1,10,529.01
2023-05-18,1,10,548.53
2023-05-19,1,10,582.86
2023-05-20,1,10,742.56
2023-05-21,1,10,558.48
2023-05-22,1,10,580.29
2023-05-23,1,10,588.38
2023-05-24,1,10,467.82
2023-05-25,1,10,489.21
2023-05-26,1,10,419.15
2023-05-27,1,10,774.97
2023-05-28,1,10,490.64
2023-05-29,1,10,527.62
2023-05-30,1,10,444.99
2023-05-31,1,10,407.8
2023-06-01,1,10,319.79
2023-06-02,1,10,430.81
2023-06-03,1,10,469.28
2023-06-04,1,10,584.42
2023-06-05,1,10,564.46
2023-06-06,1,10,459.73
2023-06-07,1,10,580.48
2023-06-08,1,10,381.1
2023-06-09,1,10,361.31
2023-06-10,1,10,492.18
2023-06-11,1,10,576.5
2023-06-12,1,10,631.16
2023-06-13,1,10,336.62
2023-06-14,1,10,490.42
2023-06-15,1,10,401.87
2023-06-16,1,10,434.22
2023-06-17,1,10,474.18
2023-06-18,1,10,661.98
2023-06-19,1,10,447.22
2023-06-20,1,10,523.96
2023-06-21,1,10,462.62
2023-06-22,1,10,320.37
2023-06-23,1,10,525.6
2023-06-24,1,10,409.86
2023-06-25,1,10,422.73
2023-06-26,1,10,390.02
2023-06-27,1,10,391.18
2023-06-28,1,10,547.65
2023-06-29,1,10,441.48
2023-06-30,1,10,538.25
2023-07-01,1,10,485.61
2023-07-02,1,10,556.49
2023-07-03,1,10,437.93
2023-07-04,1,10,451.84
2023-07-05,1,10,380.84
2023-07-06,1,10,386.44
2023-07-07,1,10,391.59
2023-07-08,1,10,401.07
2023-07-09,1,10,526.87
2023-07-10,1,10,387.07
2023-07-11,1,10,446.73
2023-07-12,1,10,416.87
2023-07-13,1,10,493.99
2023-07-14,1,10,416.1
2023-07-15,1,10,490.47
2023-07-16,1,10,540.62
2023-07-17,1,10,457.37
2023-07-18,1,10,303.02
2023-07-19,1,10,368.77
2023-07-20,1,10,370.31
2023-07-21,1,10,439.12
2023-07-22,1,10,580.6
2023-07-23,1,10,546.56
2023-07-24,1,10,260.33
2023-07-25,1,10,311.92
2023-07-26,1,10,400.07
2023-07-27,1,10,383.97
2023-07-28,1,10,415.8
2023-07-29,1,10,502.4
2023-07-30,1,10,665.04
2023-07-31,1,10,273.03
2023-08-01,1,10,400.01
2023-08-02,1,10,430.44
2023-08-03,1,10,423.44
2023-08-04,1,10,428.64
2023-08-05,1,10,568.35
2023-08-06,1,10,453.8
2023-08-07,1,10,320.64
2023-08-08,1,10,267.04
2023-08-09,1,10,363.67
2023-08-10,1,10,339.94
2023-08-11,1,10,452.16
2023-08-12,1,10,479.3
2023-08-13,1,10,423.75
2023-08-14,1,10,317.02
2023-08-15,1,10,501.2
2023-08-16,1,10,385.0
2023-08-17,1,10,341.21
2023-08-18,1,10,393.96
2023-08-19,1,10,646.27
2023-08-20,1,10,474.0
2023-08-21,1,10,427.43
2023-08-22,1,10,456.74
2023-08-23,1,10,277.91
2023-08-24,1,10,351.05
2023-08-25,1,10,450.3
2023-08-26,1,10,452.31
2023-08-27,1,10,537.08
