date,store_id,category,sales,is_holiday,holiday_name,days_to_holiday,days_from_holiday
2022-03-15,7,Muzyka,353.69,0,,30,30
2022-03-15,7,Filmy,420.17,0,,30,30
2022-03-15,7,Gry,1057.35,0,,30,30
2022-03-15,7,Zabawki,521.81,0,,30,30
2022-03-15,7,Dom_i_Ogrod,1229.85,0,,30,30
2022-03-15,7,Zdrowie,1077.14,0,,30,30
2022-03-15,7,Uroda,1360.62,0,,30,30
2022-03-15,7,Motoryzacja,1026.99,0,,30,30
2022-03-15,7,Artykuly_Spozywcze,1426.3,0,,30,30
2022-03-15,7,Zwierzeta,637.96,0,,30,30
2022-03-15,8,Elektronika,3300.44,0,,30,30
2022-03-15,8,Komputery,3771.92,0,,30,30
2022-03-15,8,Smartfony,6598.71,0,,30,30
2022-03-15,8,AGD,3419.19,0,,30,30
2022-03-15,8,RTV,2271.69,0,,30,30
2022-03-15,8,Moda_Damska,2295.35,0,,30,30
2022-03-15,8,Moda_Meska,1816.65,0,,30,30
2022-03-15,8,Obuwie,2142.97,0,,30,30
2022-03-15,8,Sport,2568.87,0,,30,30
2022-03-15,8,Ksiazki,685.16,0,,30,30
2022-03-15,8,Muzyka,536.99,0,,30,30
2022-03-15,8,Filmy,630.75,0,,30,30
2022-03-15,8,Gry,2091.51,0,,30,30
2022-03-15,8,Zabawki,983.05,0,,30,30
2022-03-15,8,Dom_i_Ogrod,2814.48,0,,30,30
2022-03-15,8,Zdrowie,1397.85,0,,30,30
2022-03-15,8,Uroda,2168.19,0,,30,30
2022-03-15,8,Motoryzacja,1104.39,0,,30,30
2022-03-15,8,Artykuly_Spozywcze,2446.37,0,,30,30
2022-03-15,8,Zwierzeta,776.38,0,,30,30
2022-03-15,9,Elektronika,7194.73,0,,30,30
2022-03-15,9,Komputery,5179.56,0,,30,30
2022-03-15,9,Smartfony,11613.15,0,,30,30
2022-03-15,9,AGD,5610.66,0,,30,30
2022-03-15,9,RTV,5091.71,0,,30,30
2022-03-15,9,Moda_Damska,4215.76,0,,30,30
2022-03-15,9,Moda_Meska,2134.13,0,,30,30
2022-03-15,9,Obuwie,3154.67,0,,30,30
2022-03-15,9,Sport,3800.12,0,,30,30
2022-03-15,9,Ksiazki,1732.48,0,,30,30
2022-03-15,9,Muzyka,1208.3,0,,30,30
2022-03-15,9,Filmy,871.04,0,,30,30
2022-03-15,9,Gry,3029.6,0,,30,30
2022-03-15,9,Zabawki,1434.56,0,,30,30
2022-03-15,9,Dom_i_Ogrod,4352.43,0,,30,30
2022-03-15,9,Zdrowie,2635.73,0,,30,30
2022-03-15,9,Uroda,3949.64,0,,30,30
2022-03-15,9,Motoryzacja,2909.07,0,,30,30
2022-03-15,9,Artykuly_Spozywcze,3202.57,0,,30,30
2022-03-15,9,Zwierzeta,1291.15,0,,30,30
2022-03-15,10,Elektronika,1766.25,0,,30,30
2022-03-15,10,Komputery,1909.37,0,,30,30
2022-03-15,10,Smartfony,3929.58,0,,30,30
2022-03-15,10,AGD,2016.11,0,,30,30
2022-03-15,10,RTV,1736.49,0,,30,30
2022-03-15,10,Moda_Damska,1235.69,0,,30,30
2022-03-15,10,Moda_Meska,964.52,0,,30,30
2022-03-15,10,Obuwie,1026.18,0,,30,30
2022-03-15,10,Sport,961.92,0,,30,30
2022-03-15,10,Ksiazki,531.89,0,,30,30
2022-03-15,10,Muzyka,395.07,0,,30,30
2022-03-15,10,Filmy,364.01,0,,30,30
2022-03-15,10,Gry,1031.7,0,,30,30
2022-03-15,10,Zabawki,640.43,0,,30,30
2022-03-15,10,Dom_i_Ogrod,1639.3,0,,30,30
2022-03-15,10,Zdrowie,876.81,0,,30,30
2022-03-15,10,Uroda,871.81,0,,30,30
2022-03-15,10,Motoryzacja,688.7,0,,30,30
2022-03-15,10,Artykuly_Spozywcze,1288.59,0,,30,30
2022-03-15,10,Zwierzeta,542.46,0,,30,30
2022-03-16,1,Elektronika,7632.18,0,,30,30
2022-03-16,1,Komputery,6887.64,0,,30,30
2022-03-16,1,Smartfony,12069.56,0,,30,30
2022-03-16,1,AGD,4432.31,0,,30,30
2022-03-16,1,RTV,4063.4,0,,30,30
2022-03-16,1,Moda_Damska,4276.81,0,,30,30
2022-03-16,1,Moda_Meska,3495.43,0,,30,30
2022-03-16,1,Obuwie,3425.19,0,,30,30
2022-03-16,1,Sport,4226.18,0,,30,30
2022-03-16,1,Ksiazki,1545.01,0,,30,30
2022-03-16,1,Muzyka,884.55,0,,30,30
2022-03-16,1,Filmy,1204.25,0,,30,30
2022-03-16,1,Gry,3476.84,0,,30,30
2022-03-16,1,Zabawki,1341.71,0,,30,30
2022-03-16,1,Dom_i_Ogrod,4429.66,0,,30,30
2022-03-16,1,Zdrowie,2784.91,0,,30,30
2022-03-16,1,Uroda,3276.55,0,,30,30
2022-03-16,1,Motoryzacja,2606.97,0,,30,30
2022-03-16,1,Artykuly_Spozywcze,4718.6,0,,30,30
2022-03-16,1,Zwierzeta,1942.47,0,,30,30
2022-03-16,2,Elektronika,6859.24,0,,30,30
2022-03-16,2,Komputery,6276.96,0,,30,30
2022-03-16,2,Smartfony,11300.32,0,,30,30
2022-03-16,2,AGD,5070.78,0,,30,30
2022-03-16,2,RTV,4462.55,0,,30,30
2022-03-16,2,Moda_Damska,3248.03,0,,30,30
2022-03-16,2,Moda_Meska,2748.89,0,,30,30
2022-03-16,2,Obuwie,3569.33,0,,30,30
2022-03-16,2,Sport,4325.2,0,,30,30
2022-03-16,2,Ksiazki,1465.2,0,,30,30
2022-03-16,2,Muzyka,1193.19,0,,30,30
2022-03-16,2,Filmy,1040.19,0,,30,30
2022-03-16,2,Gry,3197.55,0,,30,30
2022-03-16,2,Zabawki,1573.51,0,,30,30
2022-03-16,2,Dom_i_Ogrod,4540.29,0,,30,30
2022-03-16,2,Zdrowie,2643.4,0,,30,30
2022-03-16,2,Uroda,3216.22,0,,30,30
2022-03-16,2,Motoryzacja,2825.23,0,,30,30
2022-03-16,2,Artykuly_Spozywcze,3662.1,0,,30,30
2022-03-16,2,Zwierzeta,1995.59,0,,30,30
2022-03-16,3,Elektronika,5066.46,0,,30,30
2022-03-16,3,Komputery,2894.16,0,,30,30
2022-03-16,3,Smartfony,6143.24,0,,30,30
2022-03-16,3,AGD,3514.79,0,,30,30
2022-03-16,3,RTV,2326.69,0,,30,30
2022-03-16,3,Moda_Damska,3261.78,0,,30,30
2022-03-16,3,Moda_Meska,1823.12,0,,30,30
2022-03-16,3,Obuwie,2431.82,0,,30,30
2022-03-16,3,Sport,2771.43,0,,30,30
2022-03-16,3,Ksiazki,898.62,0,,30,30
2022-03-16,3,Muzyka,914.48,0,,30,30
2022-03-16,3,Filmy,645.76,0,,30,30
2022-03-16,3,Gry,1738.09,0,,30,30
2022-03-16,3,Zabawki,1422.55,0,,30,30
2022-03-16,3,Dom_i_Ogrod,2140.69,0,,30,30
2022-03-16,3,Zdrowie,1518.08,0,,30,30
2022-03-16,3,Uroda,2554.51,0,,30,30
2022-03-16,3,Motoryzacja,1561.52,0,,30,30
2022-03-16,3,Artykuly_Spozywcze,2929.66,0,,30,30
2022-03-16,3,Zwierzeta,923.08,0,,30,30
2022-03-16,4,Elektronika,4624.63,0,,30,30
2022-03-16,4,Komputery,4280.92,0,,30,30
2022-03-16,4,Smartfony,6717.13,0,,30,30
2022-03-16,4,AGD,3247.64,0,,30,30
2022-03-16,4,RTV,2378.3,0,,30,30
2022-03-16,4,Moda_Damska,2144.33,0,,30,30
2022-03-16,4,Moda_Meska,2222.36,0,,30,30
2022-03-16,4,Obuwie,1718.88,0,,30,30
2022-03-16,4,Sport,2970.8,0,,30,30
2022-03-16,4,Ksiazki,1125.21,0,,30,30
2022-03-16,4,Muzyka,937.46,0,,30,30
2022-03-16,4,Filmy,684.35,0,,30,30
2022-03-16,4,Gry,2209.46,0,,30,30
2022-03-16,4,Zabawki,1334.62,0,,30,30
2022-03-16,4,Dom_i_Ogrod,3159.22,0,,30,30
2022-03-16,4,Zdrowie,1931.42,0,,30,30
2022-03-16,4,Uroda,1806.73,0,,30,30
2022-03-16,4,Motoryzacja,1390.63,0,,30,30
2022-03-16,4,Artykuly_Spozywcze,2448.93,0,,30,30
2022-03-16,4,Zwierzeta,931.74,0,,30,30
2022-03-16,5,Elektronika,4545.97,0,,30,30
2022-03-16,5,Komputery,4685.63,0,,30,30
2022-03-16,5,Smartfony,5974.01,0,,30,30
2022-03-16,5,AGD,3022.61,0,,30,30
2022-03-16,5,RTV,3003.99,0,,30,30
2022-03-16,5,Moda_Damska,3322.69,0,,30,30
2022-03-16,5,Moda_Meska,2578.2,0,,30,30
2022-03-16,5,Obuwie,1851.63,0,,30,30
2022-03-16,5,Sport,2522.03,0,,30,30
2022-03-16,5,Ksiazki,1197.57,0,,30,30
2022-03-16,5,Muzyka,794.8,0,,30,30
2022-03-16,5,Filmy,664.93,0,,30,30
2022-03-16,5,Gry,1939.15,0,,30,30
2022-03-16,5,Zabawki,1490.86,0,,30,30
2022-03-16,5,Dom_i_Ogrod,2934.45,0,,30,30
2022-03-16,5,Zdrowie,2246.77,0,,30,30
2022-03-16,5,Uroda,2282.71,0,,30,30
2022-03-16,5,Motoryzacja,2038.2,0,,30,30
2022-03-16,5,Artykuly_Spozywcze,2912.4,0,,30,30
2022-03-16,5,Zwierzeta,988.49,0,,30,30
2022-03-16,6,Elektronika,2695.15,0,,30,30
2022-03-16,6,Komputery,2689.09,0,,30,30
2022-03-16,6,Smartfony,5089.48,0,,30,30
2022-03-16,6,AGD,2297.0,0,,30,30
2022-03-16,6,RTV,1790.01,0,,30,30
2022-03-16,6,Moda_Damska,1456.18,0,,30,30
2022-03-16,6,Moda_Meska,1334.52,0,,30,30
2022-03-16,6,Obuwie,1066.55,0,,30,30
2022-03-16,6,Sport,1876.59,0,,30,30
2022-03-16,6,Ksiazki,665.15,0,,30,30
2022-03-16,6,Muzyka,493.28,0,,30,30
2022-03-16,6,Filmy,428.65,0,,30,30
2022-03-16,6,Gry,1086.55,0,,30,30
2022-03-16,6,Zabawki,578.04,0,,30,30
2022-03-16,6,Dom_i_Ogrod,1961.46,0,,30,30
2022-03-16,6,Zdrowie,1045.16,0,,30,30
2022-03-16,6,Uroda,1416.64,0,,30,30
2022-03-16,6,Motoryzacja,1130.42,0,,30,30
2022-03-16,6,Artykuly_Spozywcze,1997.35,0,,30,30
2022-03-16,6,Zwierzeta,781.96,0,,30,30
2022-03-16,7,Elektronika,2060.48,0,,30,30
2022-03-16,7,Komputery,2269.12,0,,30,30
2022-03-16,7,Smartfony,4379.64,0,,30,30
2022-03-16,7,AGD,2293.93,0,,30,30
2022-03-16,7,RTV,1738.34,0,,30,30
2022-03-16,7,Moda_Damska,1491.57,0,,30,30
2022-03-16,7,Moda_Meska,1204.79,0,,30,30
2022-03-16,7,Obuwie,1009.8,0,,30,30
2022-03-16,7,Sport,1801.31,0,,30,30
2022-03-16,7,Ksiazki,657.48,0,,30,30
2022-03-16,7,Muzyka,567.53,0,,30,30
2022-03-16,7,Filmy,356.66,0,,30,30
2022-03-16,7,Gry,1357.19,0,,30,30
2022-03-16,7,Zabawki,603.96,0,,30,30
2022-03-16,7,Dom_i_Ogrod,1611.64,0,,30,30
2022-03-16,7,Zdrowie,1096.89,0,,30,30
2022-03-16,7,Uroda,1666.59,0,,30,30
2022-03-16,7,Motoryzacja,830.97,0,,30,30
2022-03-16,7,Artykuly_Spozywcze,1717.26,0,,30,30
2022-03-16,7,Zwierzeta,585.99,0,,30,30
2022-03-16,8,Elektronika,3758.69,0,,30,30
2022-03-16,8,Komputery,4075.05,0,,30,30
2022-03-16,8,Smartfony,6587.0,0,,30,30
2022-03-16,8,AGD,2333.0,0,,30,30
2022-03-16,8,RTV,2177.89,0,,30,30
2022-03-16,8,Moda_Damska,2091.72,0,,30,30
2022-03-16,8,Moda_Meska,2112.93,0,,30,30
2022-03-16,8,Obuwie,1774.28,0,,30,30
2022-03-16,8,Sport,2363.06,0,,30,30
2022-03-16,8,Ksiazki,1066.45,0,,30,30
2022-03-16,8,Muzyka,610.25,0,,30,30
2022-03-16,8,Filmy,512.55,0,,30,30
2022-03-16,8,Gry,2312.35,0,,30,30
2022-03-16,8,Zabawki,833.2,0,,30,30
2022-03-16,8,Dom_i_Ogrod,2159.63,0,,30,30
2022-03-16,8,Zdrowie,1859.78,0,,30,30
2022-03-16,8,Uroda,2140.87,0,,30,30
2022-03-16,8,Motoryzacja,1747.34,0,,30,30
2022-03-16,8,Artykuly_Spozywcze,2012.0,0,,30,30
2022-03-16,8,Zwierzeta,930.74,0,,30,30
2022-03-16,9,Elektronika,5665.54,0,,30,30
2022-03-16,9,Komputery,4835.01,0,,30,30
2022-03-16,9,Smartfony,7994.91,0,,30,30
2022-03-16,9,AGD,4039.24,0,,30,30
2022-03-16,9,RTV,4447.61,0,,30,30
2022-03-16,9,Moda_Damska,2998.75,0,,30,30
2022-03-16,9,Moda_Meska,3217.63,0,,30,30
2022-03-16,9,Obuwie,2671.67,0,,30,30
2022-03-16,9,Sport,3755.42,0,,30,30
2022-03-16,9,Ksiazki,1197.5,0,,30,30
2022-03-16,9,Muzyka,1322.32,0,,30,30
2022-03-16,9,Filmy,1171.17,0,,30,30
2022-03-16,9,Gry,3326.7,0,,30,30
2022-03-16,9,Zabawki,1968.7,0,,30,30
2022-03-16,9,Dom_i_Ogrod,3560.4,0,,30,30
2022-03-16,9,Zdrowie,2860.52,0,,30,30
2022-03-16,9,Uroda,2960.37,0,,30,30
2022-03-16,9,Motoryzacja,2160.18,0,,30,30
2022-03-16,9,Artykuly_Spozywcze,5343.25,0,,30,30
2022-03-16,9,Zwierzeta,1285.83,0,,30,30
2022-03-16,10,Elektronika,2241.01,0,,30,30
2022-03-16,10,Komputery,1909.85,0,,30,30
2022-03-16,10,Smartfony,2573.36,0,,30,30
2022-03-16,10,AGD,1886.21,0,,30,30
2022-03-16,10,RTV,1211.87,0,,30,30
2022-03-16,10,Moda_Damska,1516.43,0,,30,30
2022-03-16,10,Moda_Meska,1112.05,0,,30,30
2022-03-16,10,Obuwie,851.13,0,,30,30
2022-03-16,10,Sport,1418.55,0,,30,30
2022-03-16,10,Ksiazki,394.21,0,,30,30
2022-03-16,10,Muzyka,354.85,0,,30,30
2022-03-16,10,Filmy,277.65,0,,30,30
2022-03-16,10,Gry,1239.29,0,,30,30
2022-03-16,10,Zabawki,568.78,0,,30,30
2022-03-16,10,Dom_i_Ogrod,1138.21,0,,30,30
2022-03-16,10,Zdrowie,860.22,0,,30,30
2022-03-16,10,Uroda,1320.83,0,,30,30
2022-03-16,10,Motoryzacja,862.87,0,,30,30
2022-03-16,10,Artykuly_Spozywcze,1520.77,0,,30,30
2022-03-16,10,Zwierzeta,448.45,0,,30,30
2022-03-17,1,Elektronika,5158.33,0,,30,30
2022-03-17,1,Komputery,6965.82,0,,30,30
2022-03-17,1,Smartfony,12631.92,0,,30,30
2022-03-17,1,AGD,4848.86,0,,30,30
2022-03-17,1,RTV,3799.27,0,,30,30
2022-03-17,1,Moda_Damska,3910.37,0,,30,30
2022-03-17,1,Moda_Meska,3638.89,0,,30,30
2022-03-17,1,Obuwie,2952.63,0,,30,30
2022-03-17,1,Sport,3183.81,0,,30,30
2022-03-17,1,Ksiazki,1500.83,0,,30,30
2022-03-17,1,Muzyka,940.6,0,,30,30
2022-03-17,1,Filmy,1229.37,0,,30,30
2022-03-17,1,Gry,3987.34,0,,30,30
2022-03-17,1,Zabawki,1575.74,0,,30,30
2022-03-17,1,Dom_i_Ogrod,4607.31,0,,30,30
2022-03-17,1,Zdrowie,3343.42,0,,30,30
2022-03-17,1,Uroda,3501.0,0,,30,30
2022-03-17,1,Motoryzacja,3224.09,0,,30,30
2022-03-17,1,Artykuly_Spozywcze,4162.0,0,,30,30
2022-03-17,1,Zwierzeta,1844.63,0,,30,30
2022-03-17,2,Elektronika,6278.02,0,,30,30
2022-03-17,2,Komputery,6636.21,0,,30,30
2022-03-17,2,Smartfony,12995.27,0,,30,30
2022-03-17,2,AGD,5002.97,0,,30,30
2022-03-17,2,RTV,5674.51,0,,30,30
2022-03-17,2,Moda_Damska,4920.98,0,,30,30
2022-03-17,2,Moda_Meska,3316.5,0,,30,30
2022-03-17,2,Obuwie,3701.9,0,,30,30
2022-03-17,2,Sport,3210.27,0,,30,30
2022-03-17,2,Ksiazki,1686.39,0,,30,30
2022-03-17,2,Muzyka,1099.45,0,,30,30
2022-03-17,2,Filmy,988.76,0,,30,30
2022-03-17,2,Gry,3152.82,0,,30,30
2022-03-17,2,Zabawki,1506.18,0,,30,30
2022-03-17,2,Dom_i_Ogrod,5337.9,0,,30,30
2022-03-17,2,Zdrowie,3229.35,0,,30,30
2022-03-17,2,Uroda,4635.22,0,,30,30
2022-03-17,2,Motoryzacja,3237.07,0,,30,30
2022-03-17,2,Artykuly_Spozywcze,4740.57,0,,30,30
2022-03-17,2,Zwierzeta,1640.95,0,,30,30
2022-03-17,3,Elektronika,4335.86,0,,30,30
2022-03-17,3,Komputery,3121.29,0,,30,30
2022-03-17,3,Smartfony,7049.13,0,,30,30
2022-03-17,3,AGD,3769.64,0,,30,30
2022-03-17,3,RTV,2926.26,0,,30,30
2022-03-17,3,Moda_Damska,2852.3,0,,30,30
2022-03-17,3,Moda_Meska,2149.26,0,,30,30
2022-03-17,3,Obuwie,2217.84,0,,30,30
2022-03-17,3,Sport,2927.7,0,,30,30
2022-03-17,3,Ksiazki,1315.69,0,,30,30
2022-03-17,3,Muzyka,611.22,0,,30,30
2022-03-17,3,Filmy,609.57,0,,30,30
2022-03-17,3,Gry,1962.63,0,,30,30
2022-03-17,3,Zabawki,1031.64,0,,30,30
2022-03-17,3,Dom_i_Ogrod,2344.33,0,,30,30
2022-03-17,3,Zdrowie,1768.96,0,,30,30
2022-03-17,3,Uroda,3000.56,0,,30,30
2022-03-17,3,Motoryzacja,1425.99,0,,30,30
2022-03-17,3,Artykuly_Spozywcze,2798.91,0,,30,30
2022-03-17,3,Zwierzeta,1288.24,0,,30,30
2022-03-17,4,Elektronika,4634.46,0,,30,30
2022-03-17,4,Komputery,4050.66,0,,30,30
2022-03-17,4,Smartfony,6593.18,0,,30,30
2022-03-17,4,AGD,3375.06,0,,30,30
2022-03-17,4,RTV,2962.11,0,,30,30
2022-03-17,4,Moda_Damska,2136.77,0,,30,30
2022-03-17,4,Moda_Meska,1537.01,0,,30,30
2022-03-17,4,Obuwie,2598.47,0,,30,30
2022-03-17,4,Sport,2324.64,0,,30,30
2022-03-17,4,Ksiazki,1187.08,0,,30,30
2022-03-17,4,Muzyka,952.28,0,,30,30
2022-03-17,4,Filmy,846.18,0,,30,30
2022-03-17,4,Gry,1938.69,0,,30,30
2022-03-17,4,Zabawki,1121.11,0,,30,30
2022-03-17,4,Dom_i_Ogrod,3733.92,0,,30,30
2022-03-17,4,Zdrowie,1404.76,0,,30,30
2022-03-17,4,Uroda,2880.43,0,,30,30
2022-03-17,4,Motoryzacja,2182.48,0,,30,30
2022-03-17,4,Artykuly_Spozywcze,2336.31,0,,30,30
2022-03-17,4,Zwierzeta,1331.34,0,,30,30
2022-03-17,5,Elektronika,5531.38,0,,30,30
2022-03-17,5,Komputery,3818.86,0,,30,30
2022-03-17,5,Smartfony,5947.42,0,,30,30
2022-03-17,5,AGD,4209.02,0,,30,30
2022-03-17,5,RTV,3364.96,0,,30,30
2022-03-17,5,Moda_Damska,3641.53,0,,30,30
2022-03-17,5,Moda_Meska,2298.8,0,,30,30
2022-03-17,5,Obuwie,1904.61,0,,30,30
2022-03-17,5,Sport,3164.08,0,,30,30
2022-03-17,5,Ksiazki,938.05,0,,30,30
2022-03-17,5,Muzyka,925.96,0,,30,30
2022-03-17,5,Filmy,742.32,0,,30,30
2022-03-17,5,Gry,2731.43,0,,30,30
2022-03-17,5,Zabawki,1123.79,0,,30,30
2022-03-17,5,Dom_i_Ogrod,3786.98,0,,30,30
2022-03-17,5,Zdrowie,2366.37,0,,30,30
2022-03-17,5,Uroda,2783.5,0,,30,30
2022-03-17,5,Motoryzacja,1930.59,0,,30,30
2022-03-17,5,Artykuly_Spozywcze,3160.21,0,,30,30
2022-03-17,5,Zwierzeta,1262.99,0,,30,30
2022-03-17,6,Elektronika,2048.85,0,,30,30
2022-03-17,6,Komputery,3032.48,0,,30,30
2022-03-17,6,Smartfony,4877.1,0,,30,30
2022-03-17,6,AGD,2010.36,0,,30,30
2022-03-17,6,RTV,1624.37,0,,30,30
2022-03-17,6,Moda_Damska,1968.97,0,,30,30
2022-03-17,6,Moda_Meska,1431.06,0,,30,30
2022-03-17,6,Obuwie,1034.36,0,,30,30
2022-03-17,6,Sport,1405.2,0,,30,30
2022-03-17,6,Ksiazki,568.66,0,,30,30
2022-03-17,6,Muzyka,592.87,0,,30,30
2022-03-17,6,Filmy,392.49,0,,30,30
2022-03-17,6,Gry,1332.95,0,,30,30
2022-03-17,6,Zabawki,706.93,0,,30,30
2022-03-17,6,Dom_i_Ogrod,2186.76,0,,30,30
2022-03-17,6,Zdrowie,1113.05,0,,30,30
2022-03-17,6,Uroda,1577.81,0,,30,30
2022-03-17,6,Motoryzacja,1209.63,0,,30,30
2022-03-17,6,Artykuly_Spozywcze,1707.95,0,,30,30
2022-03-17,6,Zwierzeta,568.97,0,,30,30
2022-03-17,7,Elektronika,2069.64,0,,30,30
2022-03-17,7,Komputery,2797.71,0,,30,30
2022-03-17,7,Smartfony,3714.15,0,,30,30
2022-03-17,7,AGD,2036.87,0,,30,30
2022-03-17,7,RTV,1927.33,0,,30,30
2022-03-17,7,Moda_Damska,1865.24,0,,30,30
2022-03-17,7,Moda_Meska,1344.57,0,,30,30
2022-03-17,7,Obuwie,1082.93,0,,30,30
2022-03-17,7,Sport,1466.26,0,,30,30
2022-03-17,7,Ksiazki,654.19,0,,30,30
2022-03-17,7,Muzyka,428.34,0,,30,30
2022-03-17,7,Filmy,502.38,0,,30,30
2022-03-17,7,Gry,1429.68,0,,30,30
2022-03-17,7,Zabawki,741.18,0,,30,30
2022-03-17,7,Dom_i_Ogrod,2225.97,0,,30,30
2022-03-17,7,Zdrowie,1148.35,0,,30,30
2022-03-17,7,Uroda,1169.23,0,,30,30
2022-03-17,7,Motoryzacja,1180.36,0,,30,30
2022-03-17,7,Artykuly_Spozywcze,1806.22,0,,30,30
2022-03-17,7,Zwierzeta,790.2,0,,30,30
2022-03-17,8,Elektronika,3821.99,0,,30,30
2022-03-17,8,Komputery,3289.68,0,,30,30
2022-03-17,8,Smartfony,5158.23,0,,30,30
2022-03-17,8,AGD,2877.82,0,,30,30
2022-03-17,8,RTV,2932.18,0,,30,30
2022-03-17,8,Moda_Damska,2579.95,0,,30,30
2022-03-17,8,Moda_Meska,1486.71,0,,30,30
2022-03-17,8,Obuwie,2136.15,0,,30,30
2022-03-17,8,Sport,2084.69,0,,30,30
2022-03-17,8,Ksiazki,1179.25,0,,30,30
2022-03-17,8,Muzyka,571.43,0,,30,30
2022-03-17,8,Filmy,479.2,0,,30,30
2022-03-17,8,Gry,1612.98,0,,30,30
2022-03-17,8,Zabawki,1295.52,0,,30,30
2022-03-17,8,Dom_i_Ogrod,2083.01,0,,30,30
2022-03-17,8,Zdrowie,1329.71,0,,30,30
2022-03-17,8,Uroda,2149.62,0,,30,30
2022-03-17,8,Motoryzacja,1696.56,0,,30,30
2022-03-17,8,Artykuly_Spozywcze,3025.91,0,,30,30
2022-03-17,8,Zwierzeta,993.64,0,,30,30
2022-03-17,9,Elektronika,7789.51,0,,30,30
2022-03-17,9,Komputery,5631.56,0,,30,30
2022-03-17,9,Smartfony,10331.47,0,,30,30
2022-03-17,9,AGD,5034.61,0,,30,30
2022-03-17,9,RTV,5355.87,0,,30,30
2022-03-17,9,Moda_Damska,3416.54,0,,30,30
2022-03-17,9,Moda_Meska,3134.67,0,,30,30
2022-03-17,9,Obuwie,2994.08,0,,30,30
2022-03-17,9,Sport,3613.87,0,,30,30
2022-03-17,9,Ksiazki,1227.32,0,,30,30
2022-03-17,9,Muzyka,1052.28,0,,30,30
2022-03-17,9,Filmy,1289.15,0,,30,30
2022-03-17,9,Gry,2925.51,0,,30,30
2022-03-17,9,Zabawki,2074.89,0,,30,30
2022-03-17,9,Dom_i_Ogrod,5563.36,0,,30,30
2022-03-17,9,Zdrowie,2113.88,0,,30,30
2022-03-17,9,Uroda,3960.68,0,,30,30
2022-03-17,9,Motoryzacja,2936.93,0,,30,30
2022-03-17,9,Artykuly_Spozywcze,4621.54,0,,30,30
2022-03-17,9,Zwierzeta,1450.89,0,,30,30
2022-03-17,10,Elektronika,2604.33,0,,30,30
2022-03-17,10,Komputery,2137.23,0,,30,30
2022-03-17,10,Smartfony,3656.17,0,,30,30
2022-03-17,10,AGD,1658.74,0,,30,30
2022-03-17,10,RTV,1455.49,0,,30,30
2022-03-17,10,Moda_Damska,1695.58,0,,30,30
2022-03-17,10,Moda_Meska,969.59,0,,30,30
2022-03-17,10,Obuwie,1227.88,0,,30,30
2022-03-17,10,Sport,1167.95,0,,30,30
2022-03-17,10,Ksiazki,588.27,0,,30,30
2022-03-17,10,Muzyka,443.91,0,,30,30
2022-03-17,10,Filmy,281.94,0,,30,30
2022-03-17,10,Gry,1398.79,0,,30,30
2022-03-17,10,Zabawki,722.97,0,,30,30
2022-03-17,10,Dom_i_Ogrod,1453.58,0,,30,30
2022-03-17,10,Zdrowie,903.55,0,,30,30
2022-03-17,10,Uroda,1274.35,0,,30,30
2022-03-17,10,Motoryzacja,993.69,0,,30,30
2022-03-17,10,Artykuly_Spozywcze,1530.41,0,,30,30
2022-03-17,10,Zwierzeta,504.1,0,,30,30
2022-03-18,1,Elektronika,9622.38,0,,30,30
2022-03-18,1,Komputery,5361.26,0,,30,30
2022-03-18,1,Smartfony,12128.59,0,,30,30
2022-03-18,1,AGD,4702.5,0,,30,30
2022-03-18,1,RTV,6727.39,0,,30,30
2022-03-18,1,Moda_Damska,5506.0,0,,30,30
2022-03-18,1,Moda_Meska,4238.41,0,,30,30
2022-03-18,1,Obuwie,3193.76,0,,30,30
2022-03-18,1,Sport,3878.3,0,,30,30
2022-03-18,1,Ksiazki,1831.6,0,,30,30
2022-03-18,1,Muzyka,1445.37,0,,30,30
2022-03-18,1,Filmy,1454.35,0,,30,30
2022-03-18,1,Gry,3194.38,0,,30,30
2022-03-18,1,Zabawki,1925.4,0,,30,30
2022-03-18,1,Dom_i_Ogrod,6093.61,0,,30,30
2022-03-18,1,Zdrowie,3768.13,0,,30,30
2022-03-18,1,Uroda,3918.86,0,,30,30
2022-03-18,1,Motoryzacja,3639.06,0,,30,30
2022-03-18,1,Artykuly_Spozywcze,5706.49,0,,30,30
2022-03-18,1,Zwierzeta,1591.15,0,,30,30
2022-03-18,2,Elektronika,10277.13,0,,30,30
2022-03-18,2,Komputery,8070.32,0,,30,30
2022-03-18,2,Smartfony,14334.6,0,,30,30
2022-03-18,2,AGD,7162.14,0,,30,30
2022-03-18,2,RTV,5222.95,0,,30,30
2022-03-18,2,Moda_Damska,6234.22,0,,30,30
2022-03-18,2,Moda_Meska,2808.53,0,,30,30
2022-03-18,2,Obuwie,4733.51,0,,30,30
2022-03-18,2,Sport,4667.84,0,,30,30
2022-03-18,2,Ksiazki,2313.01,0,,30,30
2022-03-18,2,Muzyka,1146.64,0,,30,30
2022-03-18,2,Filmy,1333.34,0,,30,30
2022-03-18,2,Gry,4255.2,0,,30,30
2022-03-18,2,Zabawki,1768.24,0,,30,30
2022-03-18,2,Dom_i_Ogrod,4357.91,0,,30,30
2022-03-18,2,Zdrowie,3604.81,0,,30,30
2022-03-18,2,Uroda,4315.88,0,,30,30
2022-03-18,2,Motoryzacja,3246.82,0,,30,30
